JobTitle,BasePay,Year
Registered Nurse,21951.24,2013
Registered Nurse,29215.63,2013
Registered Nurse,26172.43,2013
Registered Nurse,9928.0,2013
Registered Nurse,23293.58,2013
Registered Nurse,9495.0,2013
Registered Nurse,24852.89,2013
Registered Nurse,24029.4,2013
Registered Nurse,24090.0,2013
Registered Nurse,23287.0,2013
Registered Nurse,23287.0,2013
Registered Nurse,22885.5,2013
Registered Nurse,23136.44,2013
Registered Nurse,16227.23,2013
Registered Nurse,21355.0,2013
Registered Nurse,5119.0,2013
Registered Nurse,19648.41,2013
Registered Nurse,19673.5,2013
Registered Nurse,20473.64,2013
Registered Nurse,19272.0,2013
Registered Nurse,19565.6,2013
Registered Nurse,15675.59,2013
Registered Nurse,18327.69,2013
Registered Nurse,16157.7,2013
Registered Nurse,17810.07,2013
Registered Nurse,16309.01,2013
Registered Nurse,11553.6,2013
Registered Nurse,11251.78,2013
Registered Nurse,10357.5,2013
Registered Nurse,9726.11,2013
Registered Nurse,5478.75,2013
Registered Nurse,5242.03,2013
Registered Nurse,6109.84,2013
Registered Nurse,5505.8,2013
Registered Nurse,,2013
Registered Nurse,,2013
Registered Nurse,6620.05,2013
Registered Nurse,,2013
Registered Nurse,,2013
Registered Nurse,,2013
Registered Nurse,2110.0,2013
Registered Nurse,4015.0,2013
Registered Nurse,,2013
Registered Nurse,,2013
Registered Nurse,,2013
Registered Nurse,,2013
Registered Nurse,414.3,2013
Registered Nurse,,2013
Registered Nurse,,2013
Registered Nurse,141460.24,2014
Registered Nurse,140912.1,2014
Registered Nurse,139271.4,2014
Registered Nurse,141482.0,2014
Registered Nurse,141482.0,2014
Registered Nurse,141482.0,2014
Registered Nurse,141482.0,2014
Registered Nurse,139937.06,2014
Registered Nurse,141482.0,2014
Registered Nurse,139828.0,2014
Registered Nurse,140658.01,2014
Registered Nurse,140954.5,2014
Registered Nurse,141482.0,2014
Registered Nurse,141482.0,2014
Registered Nurse,138760.0,2014
Registered Nurse,138138.4,2014
Registered Nurse,141482.0,2014
Registered Nurse,140525.83,2014
Registered Nurse,140427.01,2014
Registered Nurse,141482.0,2014
Registered Nurse,139166.51,2014
Registered Nurse,134145.0,2014
Registered Nurse,137275.43,2014
Registered Nurse,141482.0,2014
Registered Nurse,139862.5,2014
Registered Nurse,120830.41,2014
Registered Nurse,133150.0,2014
Registered Nurse,137310.0,2014
Registered Nurse,133529.18,2014
Registered Nurse,140938.7,2014
Registered Nurse,139305.9,2014
Registered Nurse,137975.95,2014
Registered Nurse,138982.14,2014
Registered Nurse,129742.24,2014
Registered Nurse,139841.3,2014
Registered Nurse,140938.7,2014
Registered Nurse,141482.0,2014
Registered Nurse,140682.85,2014
Registered Nurse,141482.0,2014
Registered Nurse,133150.0,2014
Registered Nurse,140912.1,2014
Registered Nurse,136616.15,2014
Registered Nurse,129034.37,2014
Registered Nurse,141482.0,2014
Registered Nurse,139973.2,2014
Registered Nurse,135145.0,2014
Registered Nurse,141482.0,2014
Registered Nurse,141482.0,2014
Registered Nurse,138141.28,2014
Registered Nurse,141482.0,2014
Registered Nurse,124166.53,2014
Registered Nurse,131080.0,2014
Registered Nurse,141482.0,2014
Registered Nurse,132832.3,2014
Registered Nurse,141482.0,2014
Registered Nurse,140912.1,2014
Registered Nurse,139556.36,2014
Registered Nurse,141197.05,2014
Registered Nurse,141482.0,2014
Registered Nurse,128577.74,2014
Registered Nurse,140354.84,2014
Registered Nurse,139258.17,2014
Registered Nurse,130359.3,2014
Registered Nurse,139026.35,2014
Registered Nurse,128123.4,2014
Registered Nurse,138433.87,2014
Registered Nurse,136656.31,2014
Registered Nurse,141465.02,2014
Registered Nurse,140921.72,2014
Registered Nurse,133150.0,2014
Registered Nurse,140070.0,2014
Registered Nurse,133150.0,2014
Registered Nurse,133150.0,2014
Registered Nurse,126405.0,2014
Registered Nurse,141482.0,2014
Registered Nurse,136870.17,2014
Registered Nurse,125950.99,2014
Registered Nurse,141482.0,2014
Registered Nurse,132533.94,2014
Registered Nurse,137840.12,2014
Registered Nurse,132632.09,2014
Registered Nurse,136052.58,2014
Registered Nurse,127097.59,2014
Registered Nurse,131080.0,2014
Registered Nurse,139305.9,2014
Registered Nurse,136579.13,2014
Registered Nurse,141482.0,2014
Registered Nurse,124510.13,2014
Registered Nurse,130488.46,2014
Registered Nurse,141450.37,2014
Registered Nurse,126332.07,2014
Registered Nurse,141482.01,2014
Registered Nurse,140905.05,2014
Registered Nurse,124213.15,2014
Registered Nurse,141482.0,2014
Registered Nurse,135185.0,2014
Registered Nurse,141118.07,2014
Registered Nurse,141482.0,2014
Registered Nurse,141482.0,2014
Registered Nurse,125876.73,2014
Registered Nurse,129115.0,2014
Registered Nurse,137310.01,2014
Registered Nurse,139419.55,2014
Registered Nurse,141431.07,2014
Registered Nurse,125303.49,2014
Registered Nurse,142009.5,2014
Registered Nurse,141482.0,2014
Registered Nurse,127041.41,2014
Registered Nurse,139550.95,2014
Registered Nurse,141482.0,2014
Registered Nurse,141482.0,2014
Registered Nurse,141482.0,2014
Registered Nurse,129655.85,2014
Registered Nurse,140217.13,2014
Registered Nurse,125421.45,2014
Registered Nurse,141482.02,2014
Registered Nurse,133150.0,2014
Registered Nurse,137776.46,2014
Registered Nurse,139477.7,2014
Registered Nurse,141464.19,2014
Registered Nurse,132067.87,2014
Registered Nurse,124459.4,2014
Registered Nurse,138857.28,2014
Registered Nurse,139852.11,2014
Registered Nurse,133038.87,2014
Registered Nurse,116990.26,2014
Registered Nurse,132599.6,2014
Registered Nurse,129982.99,2014
Registered Nurse,129115.0,2014
Registered Nurse,129667.93,2014
Registered Nurse,127569.62,2014
Registered Nurse,137310.01,2014
Registered Nurse,126156.27,2014
Registered Nurse,141482.01,2014
Registered Nurse,141482.01,2014
Registered Nurse,124720.6,2014
Registered Nurse,141482.01,2014
Registered Nurse,141482.0,2014
Registered Nurse,141248.01,2014
Registered Nurse,139846.71,2014
Registered Nurse,124267.2,2014
Registered Nurse,141482.01,2014
Registered Nurse,125390.43,2014
Registered Nurse,129115.0,2014
Registered Nurse,139905.9,2014
Registered Nurse,141072.39,2014
Registered Nurse,136569.38,2014
Registered Nurse,141753.65,2014
Registered Nurse,137310.0,2014
Registered Nurse,141235.48,2014
Registered Nurse,132440.49,2014
Registered Nurse,125073.91,2014
Registered Nurse,129995.47,2014
Registered Nurse,122250.78,2014
Registered Nurse,119222.69,2014
Registered Nurse,117188.3,2014
Registered Nurse,115401.04,2014
Registered Nurse,140269.55,2014
Registered Nurse,139849.2,2014
Registered Nurse,129099.51,2014
Registered Nurse,141482.0,2014
Registered Nurse,139582.95,2014
Registered Nurse,129115.0,2014
Registered Nurse,116969.58,2014
Registered Nurse,134145.01,2014
Registered Nurse,134772.0,2014
Registered Nurse,120455.69,2014
Registered Nurse,136112.53,2014
Registered Nurse,120018.23,2014
Registered Nurse,140840.88,2014
Registered Nurse,128135.8,2014
Registered Nurse,132186.98,2014
Registered Nurse,138310.0,2014
Registered Nurse,135777.03,2014
Registered Nurse,130118.41,2014
Registered Nurse,124585.06,2014
Registered Nurse,141482.0,2014
Registered Nurse,137310.0,2014
Registered Nurse,120253.93,2014
Registered Nurse,141482.01,2014
Registered Nurse,119437.18,2014
Registered Nurse,121956.32,2014
Registered Nurse,117850.54,2014
Registered Nurse,138930.53,2014
Registered Nurse,141482.02,2014
Registered Nurse,117300.38,2014
Registered Nurse,125240.35,2014
Registered Nurse,133846.2,2014
Registered Nurse,139284.7,2014
Registered Nurse,117018.74,2014
Registered Nurse,141191.54,2014
Registered Nurse,137310.01,2014
Registered Nurse,141482.02,2014
Registered Nurse,140643.8,2014
Registered Nurse,122322.41,2014
Registered Nurse,141482.02,2014
Registered Nurse,129848.31,2014
Registered Nurse,136506.16,2014
Registered Nurse,141278.27,2014
Registered Nurse,141482.0,2014
Registered Nurse,141482.0,2014
Registered Nurse,133149.99,2014
Registered Nurse,137310.0,2014
Registered Nurse,128888.8,2014
Registered Nurse,120366.7,2014
Registered Nurse,129910.56,2014
Registered Nurse,131363.58,2014
Registered Nurse,133150.01,2014
Registered Nurse,141482.0,2014
Registered Nurse,140504.66,2014
Registered Nurse,141482.0,2014
Registered Nurse,124529.05,2014
Registered Nurse,133150.01,2014
Registered Nurse,141482.0,2014
Registered Nurse,133150.0,2014
Registered Nurse,127369.8,2014
Registered Nurse,118193.85,2014
Registered Nurse,119189.49,2014
Registered Nurse,121336.41,2014
Registered Nurse,133150.0,2014
Registered Nurse,129016.78,2014
Registered Nurse,133150.02,2014
Registered Nurse,126150.4,2014
Registered Nurse,118345.08,2014
Registered Nurse,140070.01,2014
Registered Nurse,129115.0,2014
Registered Nurse,129115.0,2014
Registered Nurse,133150.0,2014
Registered Nurse,114290.25,2014
Registered Nurse,121041.61,2014
Registered Nurse,113820.42,2014
Registered Nurse,113435.59,2014
Registered Nurse,118762.32,2014
Registered Nurse,134648.6,2014
Registered Nurse,141482.04,2014
Registered Nurse,119086.51,2014
Registered Nurse,117968.42,2014
Registered Nurse,121583.38,2014
Registered Nurse,112672.51,2014
Registered Nurse,129115.0,2014
Registered Nurse,129115.01,2014
Registered Nurse,133150.01,2014
Registered Nurse,132055.15,2014
Registered Nurse,141482.0,2014
Registered Nurse,120777.95,2014
Registered Nurse,133148.14,2014
Registered Nurse,115718.11,2014
Registered Nurse,115224.33,2014
Registered Nurse,137310.04,2014
Registered Nurse,118586.7,2014
Registered Nurse,118581.07,2014
Registered Nurse,122567.32,2014
Registered Nurse,140954.51,2014
Registered Nurse,133150.01,2014
Registered Nurse,117040.57,2014
Registered Nurse,119327.83,2014
Registered Nurse,121509.0,2014
Registered Nurse,121677.5,2014
Registered Nurse,132058.39,2014
Registered Nurse,118141.6,2014
Registered Nurse,116470.38,2014
Registered Nurse,113610.78,2014
Registered Nurse,133335.5,2014
Registered Nurse,117134.84,2014
Registered Nurse,114365.58,2014
Registered Nurse,130706.0,2014
Registered Nurse,133150.02,2014
Registered Nurse,127085.8,2014
Registered Nurse,127701.99,2014
Registered Nurse,116469.93,2014
Registered Nurse,132063.49,2014
Registered Nurse,111289.17,2014
Registered Nurse,118463.3,2014
Registered Nurse,130952.98,2014
Registered Nurse,122538.19,2014
Registered Nurse,130640.96,2014
Registered Nurse,127899.04,2014
Registered Nurse,137310.0,2014
Registered Nurse,124945.02,2014
Registered Nurse,131187.4,2014
Registered Nurse,116188.95,2014
Registered Nurse,124302.35,2014
Registered Nurse,137310.02,2014
Registered Nurse,137310.0,2014
Registered Nurse,137310.0,2014
Registered Nurse,137514.78,2014
Registered Nurse,113293.56,2014
Registered Nurse,123849.19,2014
Registered Nurse,114355.22,2014
Registered Nurse,132985.02,2014
Registered Nurse,127703.84,2014
Registered Nurse,137310.01,2014
Registered Nurse,125259.85,2014
Registered Nurse,133150.0,2014
Registered Nurse,115200.02,2014
Registered Nurse,141482.04,2014
Registered Nurse,114641.19,2014
Registered Nurse,126760.2,2014
Registered Nurse,118354.4,2014
Registered Nurse,140550.85,2014
Registered Nurse,117825.17,2014
Registered Nurse,129115.0,2014
Registered Nurse,115252.33,2014
Registered Nurse,124804.55,2014
Registered Nurse,122119.06,2014
Registered Nurse,127686.3,2014
Registered Nurse,125685.41,2014
Registered Nurse,119275.19,2014
Registered Nurse,125381.23,2014
Registered Nurse,118939.97,2014
Registered Nurse,133150.0,2014
Registered Nurse,125364.97,2014
Registered Nurse,133150.01,2014
Registered Nurse,129653.0,2014
Registered Nurse,132814.79,2014
Registered Nurse,116246.88,2014
Registered Nurse,129207.11,2014
Registered Nurse,126419.83,2014
Registered Nurse,112582.9,2014
Registered Nurse,119504.33,2014
Registered Nurse,133150.0,2014
Registered Nurse,117869.75,2014
Registered Nurse,132613.6,2014
Registered Nurse,132191.39,2014
Registered Nurse,114658.63,2014
Registered Nurse,118497.86,2014
Registered Nurse,127614.61,2014
Registered Nurse,113746.56,2014
Registered Nurse,116643.38,2014
Registered Nurse,119489.93,2014
Registered Nurse,120027.55,2014
Registered Nurse,126099.24,2014
Registered Nurse,118951.9,2014
Registered Nurse,111404.02,2014
Registered Nurse,118478.33,2014
Registered Nurse,122284.12,2014
Registered Nurse,133150.03,2014
Registered Nurse,133150.04,2014
Registered Nurse,113768.26,2014
Registered Nurse,134404.51,2014
Registered Nurse,133150.0,2014
Registered Nurse,124603.89,2014
Registered Nurse,111512.02,2014
Registered Nurse,113256.42,2014
Registered Nurse,119838.27,2014
Registered Nurse,113185.72,2014
Registered Nurse,114620.84,2014
Registered Nurse,130365.94,2014
Registered Nurse,125732.35,2014
Registered Nurse,125971.78,2014
Registered Nurse,113241.23,2014
Registered Nurse,129082.49,2014
Registered Nurse,125360.86,2014
Registered Nurse,116758.46,2014
Registered Nurse,112139.36,2014
Registered Nurse,135145.0,2014
Registered Nurse,117768.87,2014
Registered Nurse,133150.0,2014
Registered Nurse,133150.0,2014
Registered Nurse,132830.46,2014
Registered Nurse,127455.94,2014
Registered Nurse,117241.29,2014
Registered Nurse,122696.36,2014
Registered Nurse,125681.46,2014
Registered Nurse,126395.18,2014
Registered Nurse,109252.55,2014
Registered Nurse,115522.49,2014
Registered Nurse,133150.03,2014
Registered Nurse,114346.57,2014
Registered Nurse,133243.08,2014
Registered Nurse,133150.05,2014
Registered Nurse,131909.06,2014
Registered Nurse,133150.02,2014
Registered Nurse,133150.03,2014
Registered Nurse,133150.02,2014
Registered Nurse,133150.0,2014
Registered Nurse,133150.0,2014
Registered Nurse,114658.63,2014
Registered Nurse,133546.69,2014
Registered Nurse,117675.3,2014
Registered Nurse,112545.49,2014
Registered Nurse,130450.2,2014
Registered Nurse,135641.4,2014
Registered Nurse,111089.05,2014
Registered Nurse,113956.15,2014
Registered Nurse,107143.39,2014
Registered Nurse,124051.78,2014
Registered Nurse,117724.29,2014
Registered Nurse,113303.95,2014
Registered Nurse,133138.6,2014
Registered Nurse,129038.01,2014
Registered Nurse,119916.55,2014
Registered Nurse,133150.0,2014
Registered Nurse,115191.4,2014
Registered Nurse,115831.91,2014
Registered Nurse,113523.65,2014
Registered Nurse,124402.71,2014
Registered Nurse,114305.58,2014
Registered Nurse,129960.88,2014
Registered Nurse,105054.93,2014
Registered Nurse,128567.8,2014
Registered Nurse,114392.87,2014
Registered Nurse,114746.74,2014
Registered Nurse,120257.58,2014
Registered Nurse,132079.77,2014
Registered Nurse,108797.28,2014
Registered Nurse,126625.97,2014
Registered Nurse,111283.4,2014
Registered Nurse,113581.9,2014
Registered Nurse,125260.02,2014
Registered Nurse,105082.22,2014
Registered Nurse,133646.41,2014
Registered Nurse,121091.41,2014
Registered Nurse,114259.57,2014
Registered Nurse,106728.15,2014
Registered Nurse,115547.8,2014
Registered Nurse,106986.42,2014
Registered Nurse,114911.04,2014
Registered Nurse,131262.02,2014
Registered Nurse,126616.61,2014
Registered Nurse,118024.27,2014
Registered Nurse,124084.06,2014
Registered Nurse,121480.71,2014
Registered Nurse,114255.38,2014
Registered Nurse,129270.31,2014
Registered Nurse,125834.0,2014
Registered Nurse,129115.0,2014
Registered Nurse,120310.75,2014
Registered Nurse,123536.32,2014
Registered Nurse,130720.57,2014
Registered Nurse,109278.5,2014
Registered Nurse,105360.68,2014
Registered Nurse,121097.46,2014
Registered Nurse,107822.43,2014
Registered Nurse,116200.86,2014
Registered Nurse,115092.48,2014
Registered Nurse,117609.44,2014
Registered Nurse,124968.47,2014
Registered Nurse,125889.95,2014
Registered Nurse,128619.2,2014
Registered Nurse,111249.43,2014
Registered Nurse,126793.6,2014
Registered Nurse,132638.7,2014
Registered Nurse,117843.18,2014
Registered Nurse,122438.78,2014
Registered Nurse,118840.01,2014
Registered Nurse,127879.95,2014
Registered Nurse,129115.02,2014
Registered Nurse,128948.19,2014
Registered Nurse,109077.18,2014
Registered Nurse,108114.82,2014
Registered Nurse,109115.71,2014
Registered Nurse,129115.0,2014
Registered Nurse,108315.13,2014
Registered Nurse,110666.49,2014
Registered Nurse,113146.88,2014
Registered Nurse,129115.01,2014
Registered Nurse,122445.02,2014
Registered Nurse,129620.3,2014
Registered Nurse,126992.97,2014
Registered Nurse,111495.08,2014
Registered Nurse,129326.9,2014
Registered Nurse,117001.99,2014
Registered Nurse,120515.33,2014
Registered Nurse,125833.51,2014
Registered Nurse,117813.1,2014
Registered Nurse,129115.05,2014
Registered Nurse,129115.02,2014
Registered Nurse,109741.67,2014
Registered Nurse,113554.37,2014
Registered Nurse,129339.46,2014
Registered Nurse,116742.84,2014
Registered Nurse,109851.94,2014
Registered Nurse,118277.92,2014
Registered Nurse,123924.64,2014
Registered Nurse,108737.19,2014
Registered Nurse,114908.9,2014
Registered Nurse,107153.93,2014
Registered Nurse,125260.0,2014
Registered Nurse,127533.76,2014
Registered Nurse,111113.26,2014
Registered Nurse,129115.0,2014
Registered Nurse,115055.73,2014
Registered Nurse,113087.09,2014
Registered Nurse,113170.4,2014
Registered Nurse,113744.1,2014
Registered Nurse,121300.96,2014
Registered Nurse,128133.06,2014
Registered Nurse,106529.79,2014
Registered Nurse,99637.98,2014
Registered Nurse,109395.4,2014
Registered Nurse,111169.6,2014
Registered Nurse,120440.8,2014
Registered Nurse,105042.12,2014
Registered Nurse,120214.03,2014
Registered Nurse,106600.17,2014
Registered Nurse,122686.78,2014
Registered Nurse,126798.81,2014
Registered Nurse,127687.89,2014
Registered Nurse,117240.76,2014
Registered Nurse,109029.68,2014
Registered Nurse,115174.14,2014
Registered Nurse,128645.47,2014
Registered Nurse,120108.57,2014
Registered Nurse,124022.75,2014
Registered Nurse,114501.37,2014
Registered Nurse,119535.9,2014
Registered Nurse,131895.61,2014
Registered Nurse,125260.0,2014
Registered Nurse,125704.6,2014
Registered Nurse,119533.3,2014
Registered Nurse,123650.3,2014
Registered Nurse,117039.21,2014
Registered Nurse,112446.62,2014
Registered Nurse,108232.68,2014
Registered Nurse,110331.87,2014
Registered Nurse,127276.82,2014
Registered Nurse,110247.22,2014
Registered Nurse,117715.15,2014
Registered Nurse,118845.51,2014
Registered Nurse,136756.92,2014
Registered Nurse,115470.96,2014
Registered Nurse,108582.52,2014
Registered Nurse,111593.71,2014
Registered Nurse,117619.33,2014
Registered Nurse,108085.66,2014
Registered Nurse,108168.28,2014
Registered Nurse,125849.0,2014
Registered Nurse,117967.02,2014
Registered Nurse,127104.42,2014
Registered Nurse,114011.63,2014
Registered Nurse,127506.32,2014
Registered Nurse,120147.19,2014
Registered Nurse,104672.96,2014
Registered Nurse,117177.45,2014
Registered Nurse,120113.52,2014
Registered Nurse,113995.45,2014
Registered Nurse,119906.9,2014
Registered Nurse,113563.58,2014
Registered Nurse,124938.03,2014
Registered Nurse,105217.8,2014
Registered Nurse,113893.39,2014
Registered Nurse,117748.73,2014
Registered Nurse,114855.48,2014
Registered Nurse,101025.81,2014
Registered Nurse,119096.86,2014
Registered Nurse,105025.33,2014
Registered Nurse,115235.64,2014
Registered Nurse,116948.62,2014
Registered Nurse,114318.78,2014
Registered Nurse,111058.46,2014
Registered Nurse,115553.03,2014
Registered Nurse,115990.44,2014
Registered Nurse,108903.61,2014
Registered Nurse,118673.3,2014
Registered Nurse,114313.8,2014
Registered Nurse,111678.04,2014
Registered Nurse,119314.85,2014
Registered Nurse,116689.3,2014
Registered Nurse,117007.47,2014
Registered Nurse,122364.8,2014
Registered Nurse,117646.93,2014
Registered Nurse,114258.98,2014
Registered Nurse,116143.66,2014
Registered Nurse,115713.72,2014
Registered Nurse,117405.74,2014
Registered Nurse,115553.27,2014
Registered Nurse,105299.64,2014
Registered Nurse,116515.72,2014
Registered Nurse,116996.1,2014
Registered Nurse,120281.11,2014
Registered Nurse,109045.77,2014
Registered Nurse,117748.58,2014
Registered Nurse,122541.72,2014
Registered Nurse,103619.57,2014
Registered Nurse,110940.91,2014
Registered Nurse,106853.28,2014
Registered Nurse,119546.92,2014
Registered Nurse,105370.92,2014
Registered Nurse,117987.07,2014
Registered Nurse,117353.88,2014
Registered Nurse,120875.42,2014
Registered Nurse,119511.08,2014
Registered Nurse,125104.0,2014
Registered Nurse,121509.0,2014
Registered Nurse,105465.16,2014
Registered Nurse,116231.53,2014
Registered Nurse,115291.74,2014
Registered Nurse,106310.61,2014
Registered Nurse,117726.21,2014
Registered Nurse,116251.2,2014
Registered Nurse,117372.4,2014
Registered Nurse,114334.3,2014
Registered Nurse,112476.99,2014
Registered Nurse,108064.94,2014
Registered Nurse,117365.38,2014
Registered Nurse,114936.28,2014
Registered Nurse,118640.04,2014
Registered Nurse,113948.73,2014
Registered Nurse,112157.2,2014
Registered Nurse,129115.01,2014
Registered Nurse,115738.02,2014
Registered Nurse,113481.24,2014
Registered Nurse,121733.1,2014
Registered Nurse,111414.88,2014
Registered Nurse,117497.26,2014
Registered Nurse,116215.04,2014
Registered Nurse,105568.68,2014
Registered Nurse,123969.89,2014
Registered Nurse,115770.49,2014
Registered Nurse,115539.19,2014
Registered Nurse,111699.23,2014
Registered Nurse,114142.36,2014
Registered Nurse,115937.29,2014
Registered Nurse,114387.79,2014
Registered Nurse,115712.0,2014
Registered Nurse,97704.93,2014
Registered Nurse,106528.15,2014
Registered Nurse,114539.74,2014
Registered Nurse,121509.02,2014
Registered Nurse,107687.8,2014
Registered Nurse,113050.59,2014
Registered Nurse,117768.31,2014
Registered Nurse,108194.23,2014
Registered Nurse,123010.65,2014
Registered Nurse,112076.97,2014
Registered Nurse,111932.8,2014
Registered Nurse,120988.42,2014
Registered Nurse,116613.55,2014
Registered Nurse,120146.34,2014
Registered Nurse,115548.79,2014
Registered Nurse,109111.72,2014
Registered Nurse,112685.29,2014
Registered Nurse,109373.9,2014
Registered Nurse,116368.9,2014
Registered Nurse,114697.02,2014
Registered Nurse,114293.0,2014
Registered Nurse,119181.65,2014
Registered Nurse,114055.18,2014
Registered Nurse,108283.84,2014
Registered Nurse,116664.33,2014
Registered Nurse,79447.7,2014
Registered Nurse,117930.96,2014
Registered Nurse,104153.29,2014
Registered Nurse,103119.34,2014
Registered Nurse,120687.03,2014
Registered Nurse,115477.94,2014
Registered Nurse,111919.95,2014
Registered Nurse,111806.67,2014
Registered Nurse,113976.46,2014
Registered Nurse,110073.59,2014
Registered Nurse,121509.0,2014
Registered Nurse,102808.75,2014
Registered Nurse,113749.06,2014
Registered Nurse,100738.18,2014
Registered Nurse,118190.09,2014
Registered Nurse,111555.35,2014
Registered Nurse,106615.01,2014
Registered Nurse,115510.21,2014
Registered Nurse,115017.69,2014
Registered Nurse,115064.42,2014
Registered Nurse,111556.56,2014
Registered Nurse,113096.86,2014
Registered Nurse,113634.54,2014
Registered Nurse,115828.32,2014
Registered Nurse,110484.08,2014
Registered Nurse,116354.76,2014
Registered Nurse,123200.01,2014
Registered Nurse,112323.02,2014
Registered Nurse,113258.8,2014
Registered Nurse,117780.47,2014
Registered Nurse,111199.6,2014
Registered Nurse,116251.2,2014
Registered Nurse,116591.04,2014
Registered Nurse,105465.09,2014
Registered Nurse,101966.89,2014
Registered Nurse,103166.47,2014
Registered Nurse,120928.49,2014
Registered Nurse,112170.4,2014
Registered Nurse,115899.78,2014
Registered Nurse,105959.39,2014
Registered Nurse,114558.12,2014
Registered Nurse,104226.05,2014
Registered Nurse,112237.32,2014
Registered Nurse,111821.33,2014
Registered Nurse,105901.49,2014
Registered Nurse,113941.3,2014
Registered Nurse,113265.4,2014
Registered Nurse,108162.15,2014
Registered Nurse,112726.28,2014
Registered Nurse,119771.1,2014
Registered Nurse,113138.21,2014
Registered Nurse,114141.9,2014
Registered Nurse,107395.4,2014
Registered Nurse,112116.81,2014
Registered Nurse,109465.99,2014
Registered Nurse,115153.14,2014
Registered Nurse,109989.23,2014
Registered Nurse,110860.52,2014
Registered Nurse,105224.13,2014
Registered Nurse,109960.08,2014
Registered Nurse,94998.61,2014
Registered Nurse,112155.12,2014
Registered Nurse,112732.12,2014
Registered Nurse,112305.24,2014
Registered Nurse,112026.91,2014
Registered Nurse,110172.36,2014
Registered Nurse,118220.81,2014
Registered Nurse,107828.42,2014
Registered Nurse,96688.01,2014
Registered Nurse,116679.79,2014
Registered Nurse,110180.47,2014
Registered Nurse,114652.01,2014
Registered Nurse,116583.53,2014
Registered Nurse,111130.47,2014
Registered Nurse,112598.38,2014
Registered Nurse,110715.33,2014
Registered Nurse,114952.12,2014
Registered Nurse,112240.57,2014
Registered Nurse,112734.0,2014
Registered Nurse,120971.12,2014
Registered Nurse,106153.82,2014
Registered Nurse,112311.0,2014
Registered Nurse,111633.3,2014
Registered Nurse,106968.97,2014
Registered Nurse,101361.5,2014
Registered Nurse,110257.32,2014
Registered Nurse,102031.38,2014
Registered Nurse,110513.92,2014
Registered Nurse,97927.22,2014
Registered Nurse,114383.52,2014
Registered Nurse,96991.29,2014
Registered Nurse,111465.55,2014
Registered Nurse,114563.55,2014
Registered Nurse,102938.35,2014
Registered Nurse,97489.04,2014
Registered Nurse,108185.16,2014
Registered Nurse,111978.87,2014
Registered Nurse,112734.0,2014
Registered Nurse,112139.61,2014
Registered Nurse,116887.28,2014
Registered Nurse,108855.07,2014
Registered Nurse,108650.5,2014
Registered Nurse,112047.17,2014
Registered Nurse,110107.66,2014
Registered Nurse,115345.98,2014
Registered Nurse,107126.38,2014
Registered Nurse,103197.48,2014
Registered Nurse,112354.49,2014
Registered Nurse,107961.0,2014
Registered Nurse,110030.49,2014
Registered Nurse,118436.7,2014
Registered Nurse,108432.29,2014
Registered Nurse,116251.2,2014
Registered Nurse,108792.6,2014
Registered Nurse,110408.1,2014
Registered Nurse,106093.92,2014
Registered Nurse,115558.32,2014
Registered Nurse,110256.53,2014
Registered Nurse,110277.7,2014
Registered Nurse,112384.55,2014
Registered Nurse,101184.03,2014
Registered Nurse,114901.24,2014
Registered Nurse,105618.61,2014
Registered Nurse,115695.05,2014
Registered Nurse,111113.12,2014
Registered Nurse,117282.08,2014
Registered Nurse,94110.27,2014
Registered Nurse,105533.2,2014
Registered Nurse,90575.96,2014
Registered Nurse,116969.4,2014
Registered Nurse,100984.7,2014
Registered Nurse,104186.53,2014
Registered Nurse,106609.09,2014
Registered Nurse,111007.26,2014
Registered Nurse,100327.76,2014
Registered Nurse,112869.11,2014
Registered Nurse,109715.54,2014
Registered Nurse,116082.0,2014
Registered Nurse,111025.94,2014
Registered Nurse,111054.02,2014
Registered Nurse,101803.01,2014
Registered Nurse,112517.18,2014
Registered Nurse,111301.85,2014
Registered Nurse,100424.79,2014
Registered Nurse,99054.47,2014
Registered Nurse,109721.68,2014
Registered Nurse,107365.32,2014
Registered Nurse,109099.58,2014
Registered Nurse,100875.25,2014
Registered Nurse,111834.92,2014
Registered Nurse,108053.9,2014
Registered Nurse,104311.43,2014
Registered Nurse,101776.92,2014
Registered Nurse,108347.4,2014
Registered Nurse,111937.87,2014
Registered Nurse,106059.97,2014
Registered Nurse,111185.7,2014
Registered Nurse,111214.23,2014
Registered Nurse,100056.0,2014
Registered Nurse,115313.7,2014
Registered Nurse,107218.09,2014
Registered Nurse,106314.38,2014
Registered Nurse,108174.83,2014
Registered Nurse,102647.7,2014
Registered Nurse,94039.48,2014
Registered Nurse,111909.52,2014
Registered Nurse,105174.8,2014
Registered Nurse,110015.84,2014
Registered Nurse,107443.56,2014
Registered Nurse,101865.38,2014
Registered Nurse,93427.84,2014
Registered Nurse,98762.41,2014
Registered Nurse,107803.79,2014
Registered Nurse,68493.8,2014
Registered Nurse,108053.9,2014
Registered Nurse,109784.02,2014
Registered Nurse,107040.96,2014
Registered Nurse,104891.52,2014
Registered Nurse,110367.49,2014
Registered Nurse,102527.63,2014
Registered Nurse,103250.36,2014
Registered Nurse,108865.49,2014
Registered Nurse,110879.86,2014
Registered Nurse,106843.81,2014
Registered Nurse,107088.42,2014
Registered Nurse,106219.69,2014
